speaker_name,party,language,mep_id,role,text,alignment,orientation,translated,translated_text,label
Massimiliano | Salini,PPE,IT,125670,,"Signora Presidente, onorevoli colleghi, la difficoltà negoziale che ha accompagnato tutta la fase di approvazione del regolamento sui nuovi standard per veicoli leggeri sta manifestando ora tutte le sue conseguenze. Avevamo segnalato l'enormità della confusione industriale contenuta nel regolamento. Siamo solo in parte riusciti a contenerla. Perché? Perché da un lato abbiamo discusso sul target al 2035, contestandolo, ma solo in parte, soprattutto contestando il metodo di verifica delle emissioni. Ricorderete che gran parte del negoziato è stata caratterizzata dalla richiesta di modificare il tail-pipe approach, cioè la verifica al tubo di scarico, con un lifecycle approach, cioè una verifica dell'intero ciclo di vita del carburante e del veicolo. Negata questa possibilità, non solo si è andati nella direzione sbagliata sul 2035, ma si è aggiunto il problema delle penalties al 2025 per chi non raggiungerà l'immatricolazione di un numero sufficiente di veicoli con basse emissioni. A cosa condurrà questa stranezza, soprattutto quella delle penalties al 2025? Che molte nostre industrie dovranno ridurre la produzione per rispettare quei target. Questo le metterà fuori mercato e quindi noi chiederemo alle nostre industrie di uscire dal mercato, mentre stiamo chiedendo loro di diventare più competitive nella parte più sfidante di quel mercato, che è quella della sostenibilità. Dobbiamo ritornare a una sintesi industrialmente ragionevole. Non dobbiamo togliere ambizione alle nostre prospettive industriali. Dobbiamo semplicemente avere un'industria verde, non un'industria chiusa.",Center-Right,Right,True,"Madam Chairman, ladies and gentlemen, the negotiating difficulty that has accompanied the entire approval phase of the regulation on new light-duty vehicle standards is now manifesting all its consequences. We had pointed out the enormity of the industrial confusion contained in the regulation. We have only partly succeeded in containing it. Why? Because on the one hand we argued about the 2035 target, contesting it, but only in part, especially contesting the method of verifying emissions. You will recall that much of the negotiation was characterized by the demand to change the tail-pipe approach, i.e., verification at the tailpipe, to a lifecycle approach, i.e., a verification of the entire life cycle of the fuel and the vehicle. Denied this option, not only did it go in the wrong direction on 2035, but it added the problem of penalties to 2025 for those who will not achieve registration of enough low-emission vehicles. What will this oddity, especially that of penalties to 2025, lead to? That many of our industries will have to reduce production to meet those targets. That will put them out of business, and so we will be asking our industries to exit the market, while we are asking them to become more competitive in the most challenging part of that market, which is sustainability. We need to return to an industrially reasonable synthesis. We must not take away ambition from our industrial prospects. We simply must have a green industry, not a closed industry.",0.5
Bernd | Lange,S-D,DE,1909,,"Frau Präsidentin, Herr Kommissar, liebe Kolleginnen und Kollegen! Ich finde es ja gut, dass wir heute über Industriepolitik reden, denn das war lange Zeit ein Wort, was nicht so wohlgelitten war. Weil: Wir wollen doch gemeinsam dann Maßnahmen ergreifen, um strukturell Beschäftigung in der Automobilindustrie zu sichern. Und da brauchen wir Klarheit. Wenn man sich anguckt: In Norwegen im letzten Jahr sind 82 Prozent der Neufahrzeuge Elektrofahrzeuge geworden, und das ist erreicht worden durch Klarheit in der Politik. Zickzackkurse desinvestieren Unternehmen und verunsichern Verbraucherinnen und Verbraucher – also Klarheit. Und dann brauchen wir, Herr Kommissar, natürlich Maßnahmen. Wir brauchen klare Regeln zur Beihilfe in der Frage von Batterien. Wir brauchen geringere Industriestrompreise. Wir brauchen klare Ausgleichszölle für unfairen Wettbewerb. Und, liebe Kolleginnen und Kollegen, die Anbieter von Autos, die müssen natürlich auch mitziehen. Es kann nicht sein, dass wir nur Elektroautos für 50 000 Euro und mehr im Angebot haben. Auch hier brauchen wir Fahrzeuge, die den normalen Arbeitnehmerinnen und Arbeitnehmern den Einstieg in die Elektromobilität ermöglichen. Und das muss entsprechend auch förderlich von den Staaten in der Europäischen Union unterstützt werden. In diesem Sinne haben wir eine Chance für die Automobilindustrie in Europa.",Center-Left,Left,True,"Madam President, Commissioner, ladies and gentlemen, I think it is good that we are talking about industrial policy today. I think it is good that we are talking about industrial policy today, because for a long time it was a word that was not so well-liked. After all, we want to take measures together to secure structural employment in the automotive industry. And we need clarity on this. If you look at it: In Norway last year, 82 percent of new vehicles became electric vehicles, and that was achieved through clarity in politics. Zigzagging courses disinvest companies and unsettle consumers - in other words, clarity. And then, Commissioner, of course we need measures. We need clear rules on aid for batteries. We need lower industrial electricity prices. We need clear countervailing duties for unfair competition. And, ladies and gentlemen, the suppliers of cars must of course also play their part. It's not acceptable that we only have electric cars on offer for 50,000 euros and more. Here, too, we need vehicles that enable normal employees to get started with electromobility. And this must also be supported accordingly by the states in the European Union. In this sense, we have an opportunity for the automotive industry in Europe.",-0.5
Filip | Turek,PfE,EN,256850,,"Madam President, ladies and gentlemen, the Green Deal is hurting the European industry. The automotive industry in the EU is in the worst condition in history. Our car industry is 7 % of EU GDP and gives 13.8 million jobs. The Green Deal puts all of this at risk. Every year we spend EUR 60 billion on R&D; we are a global automotive powerhouse. Now we might end up buying batteries from China. We had a EUR 74 billion trade surplus. Now we might buy more from Asia. This destroys our economy. Provisions like the 2025 fleet emissions target kill our industry. We risk losing production of 2 million profitable cars or paying around EUR 15 billion in fines, simply because people don't want to buy electric vehicles. This is crazy. For every factory we close, two open in China. This really won't change the global climate. Let's stop destroying the EU car industry. Let's stop destroying ourselves. Let's stop destroying our common future.",Right,Right,True,"Madam President, ladies and gentlemen, the Green Deal is hurting the European industry. The automotive industry in the EU is in the worst condition in history. Our car industry is 7 % of EU GDP and gives 13.8 million jobs. The Green Deal puts all of this at risk. Every year we spend EUR 60 billion on R&D; we are a global automotive powerhouse. Now we might end up buying batteries from China. We had a EUR 74 billion trade surplus. Now we might buy more from Asia. This destroys our economy. Provisions like the 2025 fleet emissions target kill our industry. We risk losing production of 2 million profitable cars or paying around EUR 15 billion in fines, simply because people don't want to buy electric vehicles. This is crazy. For every factory we close, two open in China. This really won't change the global climate. Let's stop destroying the EU car industry. Let's stop destroying ourselves. Let's stop destroying our common future.",1.0
Carlo | Fidanza,ECR,IT,96810,,"Signora Presidente, onorevoli colleghi, signor Vicepresidente, voglio leggervi le parole, impietose almeno quanto i dati del mercato, dei concessionari italiani di Stellantis: ""In qualità di distributori siamo in contatto quotidiano con clienti finali che spesso rifiutano i veicoli elettrici a causa di preoccupazioni su prezzo, autonomia e accessibilità. Ciò ci pone in una posizione contraria a quella del produttore che rappresentiamo, che rimane ottimista circa il rispetto di queste severe normative UE. Tuttavia, dal nostro punto di vista, è chiaro che il settore non è ancora pronto a raggiungere il volume necessario di vendite di veicoli elettrici. Questa crescente divergenza tra obiettivi normativi, prontezza del mercato e aspettative del produttore è per noi motivo di preoccupazione. Non è stata quindi una sorpresa quando la maggior parte dei produttori europei ha chiesto un rinvio di questi obiettivi, una proposta che sosteniamo pienamente"". Bene, una proposta sacrosanta che per primo il governo italiano ha messo sul tavolo. Eppure non basta rinviare di qualche mese le sanzioni, ma si deve avere il coraggio di rimettere in discussione integralmente il dogma del ""tutto elettrico subito"", difendere il motore endotermico e con esso centinaia di migliaia di lavoratori, difendere la neutralità tecnologica, i carburanti alternativi, tutti, compresi i biocarburanti, l'investimento su tecnologie e filiere di cui abbiamo il controllo, invece di consegnarci mani e piedi alla Cina. Siamo forse ancora in tempo per salvarci, a patto di archiviare da subito e per sempre la stagione delle ideologie autodistruttrici.",Right,Right,True,"Madam President, ladies and gentlemen, Mr. Vice President, I want to read to you the words, at least as merciless as the market data, of the Italian dealers of Stellantis: ""As distributors, we are in daily contact with end customers who often reject electric vehicles because of concerns about price, range, and affordability. This puts us in an opposing position to that of the manufacturer we represent, which remains optimistic about meeting these strict EU regulations. However, from our perspective, it is clear that the industry is not yet ready to achieve the necessary volume of EV sales. This growing divergence between regulatory goals, market readiness and manufacturer expectations is a cause for concern for us. So it was no surprise when most European manufacturers called for a postponement of these targets, a proposal we fully support."" Well, a sacrosanct proposal that the Italian government was the first to put on the table. Yet it is not enough to postpone the sanctions by a few months, but we must have the courage to fully question the dogma of ""everything electric now,"" defend the endothermic engine and with it hundreds of thousands of workers, defend technological neutrality, alternative fuels, all of them, including biofuels, investment in technologies and supply chains that we have control of, instead of handing ourselves over hand and foot to China. We may still be in time to save ourselves, provided we immediately and forever archive the season of self-destructive ideologies.",0.7
Anne-Sophie | Frigout,PfE,FR,256876,,"Monsieur Canfin, vous continuez de soutenir le pacte vert, malgré le carnage qu'il provoque pour notre industrie. Je crains que nous ne soyons plus dans le débat politique, mais bien dans vos fantasmes déconnectés de toute réalité. Vous voulez interdire tout ce qui vous déplaît et nous imposer votre idéologie hors sol, mais à quel prix? Celui d'Européens qui vont payer l'addition salée de cette écologie punitive. Vous avez changé d'avis sur le nucléaire, il me semble. Faites de même aujourd'hui. Il est temps d'arrêter de sacrifier notre industrie automobile avec vos lubies qui nuisent aux peuples.",Right,Right,True,"Mr. Canfin, you continue to support the green pact, despite the carnage it is wreaking on our industry. I'm afraid we're no longer in a political debate, but rather in your fantasies, disconnected from any reality. You want to ban everything you don't like and impose your ideology on us, but at what price? That of the Europeans who will foot the bill for this punitive ecology. I believe you changed your mind about nuclear power. Do the same today. It's time to stop sacrificing our automotive industry with your fads that harm people.",1.0
Benedetta | Scuderi,Verts/ALE,IT,257139,,"Signora Presidente, onorevoli colleghi, il territorio che rappresento ha sempre giocato un ruolo centrale nell'automotive e Stellantis è l'esempio migliore per descrivere quello che stiamo vivendo. Ci sono migliaia di persone in cassa integrazione da anni e sono stati annunciati 25 000 posti di lavoro a rischio in tutta la filiera. Ma chiariamo una cosa: quella che chiamiamo ""crisi dell'auto"" non è il risultato del passaggio all'elettrico, ma va molto indietro, da decenni di scelte politiche ed economiche sbagliate. Infatti, invece di investire in innovazione e sostenibilità, abbiamo deciso di puntare sulla massimizzazione dei profitti per gli azionisti, sussidiare il fossile, delocalizzare, spesso a discapito dei lavoratori. Oggi siamo a un bivio: possiamo guardare avanti e cogliere le opportunità dell'elettrico, oppure possiamo rimanere ancorati a una tecnologia più inefficiente e che non può ulteriormente evolversi, soltanto per accontentare la lobby del fossile. Quindi, invece di piegarci alla Cina, regaleremo alla Cina il nostro mercato. Vi chiedo: quando il mercato globale dell'auto sarà elettrico, come venderemo le nostre auto endotermiche? Quello che serve è un piano industriale deciso per il futuro, senza esitazioni, garantendo certezza degli investimenti e pensando a come accompagnare lavoratrici e lavoratori in questa transizione.",Center-Left,Left,True,"Madam President, ladies and gentlemen, the territory I represent has always played a central role in automotive, and Stellantis is the best example to describe what we are experiencing. There are thousands of people who have been laid off for years and 25,000 jobs at risk have been announced throughout the supply chain. But let's make one thing clear: What we call the ""auto crisis"" is not the result of the transition to electric, but goes way back, from decades of bad political and economic choices. In fact, instead of investing in innovation and sustainability, we decided to focus on maximizing profits for shareholders, subsidizing fossil fuel, and relocating, often at the expense of workers. Today we are at a crossroads: we can look ahead and seize the opportunities of electric, or we can remain anchored to a more inefficient technology that cannot evolve further, only to please the fossil lobby. So instead of bowing to China, we will give China our market. I ask you, when the global car market is electric, how will we sell our endothermic cars? What is needed is a firm industrial plan for the future, without hesitation, ensuring certainty of investment and thinking about how to accompany workers in this transition.",-0.7
Carola | Rackete,The Left,EN,256927,,"Madam President, I want to share a story of inspiration and hope from Italy. Three years ago, the automotive supplier GKN decided to close its production plant close to France and dismiss 800 workers. They called a prominent workers' assembly and occupied the factory. Here it becomes interesting – because they didn't ask GKN to keep producing car parts; they decided to convert the factory into a production site for cargo bikes and solar panels. When I met them last year, they asked me to share this message with you, because they want a new regulation across Europe to support workers. Every time when a corporation decides to close a factory and the workers are at risk to lose their jobs, the workers should have the right to propose a conversion plan and move forward on their own terms in this factory. Yes, this is radical, but needed. We can't continue to build cars as if there was no climate crisis. The workers know that, and that is why we as legislators should provide them the possibilities to lead this ecological conversion.",Left,Left,True,"Madam President, I want to share a story of inspiration and hope from Italy. Three years ago, the automotive supplier GKN decided to close its production plant close to France and dismiss 800 workers. They called a prominent workers' assembly and occupied the factory. Here it becomes interesting – because they didn't ask GKN to keep producing car parts; they decided to convert the factory into a production site for cargo bikes and solar panels. When I met them last year, they asked me to share this message with you, because they want a new regulation across Europe to support workers. Every time when a corporation decides to close a factory and the workers are at risk to lose their jobs, the workers should have the right to propose a conversion plan and move forward on their own terms in this factory. Yes, this is radical, but needed. We can't continue to build cars as if there was no climate crisis. The workers know that, and that is why we as legislators should provide them the possibilities to lead this ecological conversion.",-1.0
Anja | Arndt,ESN,DE,256951,,"Frau Präsidentin, Herr Kommissar! Was wir hier in der Europäischen Union erleben, ist ein beispielloser Kampf gegen das Auto. Oder ist es ein Kampf für die 15‑Minuten‑Städte und gegen die Bewegungsfreiheit unserer Bürger? Bislang versteckte sich der Kampf gegen das Auto hinter undurchsichtigen CO2‑Grenzwerten. Diese werden seit 2010 von der Europäischen Union festgelegt. Zurzeit gilt ein Grenzwert von 95 Gramm CO2 pro Kilometer bei neu zugelassenen Autos. Für jedes weitere Gramm im Flottendurchschnitt muss der Autohersteller pro Neuwagen 95 Euro Strafe direkt an Brüssel zahlen. Um die Flottendurchschnittswerte zu senken, müssen also viele Elektroautos verkauft werden, die willkürlich von der Europäischen Union mit null Gramm CO2‑Emissionen festgelegt wurden. Jetzt ist der Absatz der Elektroautos aber brutal eingebrochen. Die Strafzahlungen gehen in die Milliardenhöhe. Im Jahr 2035 kommt dann der Todesstoß des Verbrennerautos, denn dann gilt ein Wert von null Gramm CO2‑Emissionen pro Kilometer. Wer hat da in diesem Haus nicht aufgepasst? Das muss sofort wieder rückgängig gemacht werden. Wir von der AfD haben von Anfang an gegen diese Verordnung gestimmt. Deutschland braucht die AfD, und Europa braucht die ESN.",Right,Right,True,"Madam President, Commissioner. What we are witnessing here in the European Union is an unprecedented battle against the car. Or is it a fight for the 15-minute cities and against the freedom of movement of our citizens? Until now, the fight against the car has been hidden behind opaque CO2 limits. These have been set by the European Union since 2010. The current limit is 95 grams of CO2 per kilometer for newly registered cars. For every additional gram in the fleet average, the car manufacturer must pay a fine of 95 euros per new car directly to Brussels. This means that in order to reduce the fleet average, many electric cars must be sold that have been arbitrarily set by the European Union with zero grams of CO2 emissions. Now, however, sales of electric cars have plummeted. The fines run into the billions. In 2035, the death knell of the combustion car will be sounded, as a value of zero grams of CO2 emissions per kilometer will then apply. Who hasn't been paying attention in this House? This must be reversed immediately. We in the AfD have voted against this regulation from the outset. Germany needs the AfD, and Europe needs the ESN.",1.0
Susana | Solís Pérez,PPE,ES,197784,,"Señora presidenta, señor comisario, el sector de automoción, la joya de la corona de la industria europea y también española, está en la cuerda floja. Sabemos cuál es la apuesta de China con el vehículo eléctrico. Sabemos cuál ha sido la respuesta de los Estados Unidos ¿Pero sabemos cuál ha sido la de Europa? Tenemos normas que fijan objetivos, sí, pero no se establecen los mecanismos para llegar a ellos. Hay una falta de visión de conjunto, de poner las luces largas, porque hoy no solo hablamos aquí de pérdidas de puestos de trabajo y de cierres. Hoy hablamos también de tecnología y de pérdida de soberanía tecnológica. Los dos elementos de mayor valor añadido del coche eléctrico —las baterías y los chips— no se hacen en Europa. Y, quien domina la tecnología, domina el mundo. Así que, señor comisario, es urgente actuar. La electrificación no va al ritmo esperado y se hace misión imposible cumplir los objetivos, no ya del 2035, sino los de 2025. Y las multas no son ninguna solución. Así que le pedimos a la Comisión la revisión de la regulación para que se evalúe si en Europa se dan las condiciones necesarias para la electrificación. ¿Tenemos puntos de recarga? ¿Está preparada nuestra red? ¿Son los vehículos eléctricos asequibles para los ciudadanos? En segundo lugar, pedimos que en esa revisión la Comisión tenga en cuenta todas las tecnologías disponibles para la descarbonización, también los biocombustibles. En tercer lugar, como pedía Draghi, solicitamos un plan específico para el sector del automóvil en los primeros cien días. Y, por último, como ha aprobado este Parlamento, pedimos un fondo de transición justo para apoyar a las regiones dependientes del automóvil en esta transición. Se abre un nuevo mandato y los próximos cinco años serán vitales para revertir esta situación.",Center-Right,Right,True,"Madam President, Commissioner, the automotive sector, the jewel in the crown of European and Spanish industry, is in the balance. We know what China's commitment to electric vehicles is. We know what the response of the United States has been, but do we know what Europe's response has been? We have standards that set objectives, yes, but the mechanisms to achieve them are not established. There is a lack of overall vision, of setting the high beams, because today we are not only talking about job losses and closures. Today we are also talking about technology and the loss of technological sovereignty. The two elements of greatest added value of the electric car - the batteries and the chips - are not made in Europe. And whoever masters the technology, masters the world. So, Commissioner, action is urgently needed. Electrification is not moving at the expected pace and it is becoming mission impossible to meet the targets, not by 2035, but by 2025. And fines are no solution. So we ask the Commission to review the regulation to assess whether the necessary conditions for electrification are in place in Europe. Do we have recharging points? Is our network ready? Are electric vehicles affordable for citizens? Secondly, we ask that in this review the Commission take into account all available technologies for decarbonization, including biofuels. Thirdly, as requested by Draghi, we ask for a specific plan for the automotive sector in the first hundred days. And finally, as approved by this Parliament, we ask for a fair transition fund to support car-dependent regions in this transition. A new mandate is opening and the next five years will be vital to reverse this situation.",0.5
Johan | Danielsson,S-D,SV,38542,,"Fru talman! Den gröna omställningen är en fantastisk möjlighet. Bara i Sverige växer det nu fram över 50 000 nya industriarbetsplatser. Men det är också en utmaning, för vi i Europa måste se till att det är vi som leder den tekniska utvecklingen. Frågan är inte om omställningen kommer att ske eller inte, utan om framtidens bilar, batterier och gröna stål kommer att tillverkas i Kina och USA eller här i Europa. Därför är det extremt provocerande när högern i det här parlamentet fortsätter att låtsas som om de problem och de varsel vi ser i bil- och batteriindustrin i Europa handlar om huruvida man ska kunna sälja dieselbilar efter 2035 eller inte. Ingenting kunde vara mer fel. Problemet är ju att vi har halkat efter i teknikutvecklingen. Bromsar vi nu så kommer vi att vara ännu längre efter om fem år. Tillåt mig att göra en liknelse: Att lätta på miljökraven i dag är som att kissa på sig på vintern för att hålla värmen. Det är varmt till en början men sen så blir det ack så kallt. Istället behöver vi ta fram en EU-strategi för att se till att vi får mer produktion på vår kontinent och ökar vårt tekniska kunnande, att vi ökar våra industriinvesteringar, att vi pressar tillbaka våra energi- och elpriser. Det är så vi kommer att bygga Europas industri stark och se till att morgondagens bilar också produceras på vår kontinent.",Center-Left,Left,True,"Madam President, the green transition is a great opportunity. In Sweden alone, more than 50,000 new industrial jobs are now being created. But it is also a challenge, because we in Europe must ensure that we lead the technological development. The question is not whether the transition will happen or not, but whether the cars, batteries and green steel of the future will be made in China and the United States or here in Europe. Therefore, it is extremely provocative when the right in this Parliament continues to pretend that the problems and redundancies we see in the car and battery industry in Europe are about whether or not to be able to sell diesel cars after 2035. Nothing could be more wrong. The problem is that we have fallen behind in technological development. If we slow down now, we will be even further behind in five years. Let me make an analogy: easing environmental requirements today is like wetting yourself in winter to keep warm. It's warm at first, but then it gets oh so cold. Instead, we need to develop a European strategy to ensure that we bring more production to our continent and increase our technological know-how, that we increase our industrial investments, that we push back our energy and electricity prices. That is how we will build Europe's industry strong and ensure that the cars of tomorrow are also produced on our continent.",-0.5
Roman | Haider,PfE,DE,198176,,"Frau Präsidentin! Mercedes macht Ernst und will alle Autohäuser verkaufen. VW stellt deutsche Standorte infrage und schließt Kündigungen nicht aus. Probleme bei BMW, Produktion steht komplett still. Fiat-Werk in Polen geschlossen. Fiat-Werk in Mirafiori von Juni bis September geschlossen. Das waren nur einige Schlagzeilen der vergangenen Monate. Die europäische Automobilindustrie stirbt. Und was macht die EU? Es ist inzwischen wie das Amen im Gebet: Immer wenn die EU-Kommission eine Entscheidung trifft, ist es die falsche. Und das trifft ganz besonders auf den Automobilsektor zu. Ideologie statt Technologieoffenheit ist offensichtlich das Motto. Und das Verbrennerverbot ist ein Ausfluss dieser Politik. Und mit diesem rein ideologiegetriebenen Green Deal wird die europäische Automobilindustrie vernichtet. Und zu allem Überfluss drohen den Autobauern jetzt wegen der EU-Regeln auch noch Milliardenstrafen. Und jetzt wird auch noch versucht, mit Strafzöllen die Konkurrenz fernzuhalten. Das ist der komplett falsche Weg. Das funktioniert schon nicht beim CBAM, beim CO2‑Grenzausgleichsmechanismus, das wird auch beim Automobilmarkt nicht funktionieren. Der richtige Weg wäre es, die heimische Industrie zu stärken. Aber stattdessen wird unsere Industrie durch ständig neue und immer unsinnigere Vorschriften zerstört. Der gesamte Green Deal ist in Wahrheit ein Programm zur Vernichtung der europäischen wirtschaftlichen Grundlagen. Der Green Deal wird als Leuchtturmprojekt der Dummheit und ideologischen Verblödung in die Geschichte eingehen.",Right,Right,True,"Madam President, Mercedes is getting serious and wants to sell all its car dealerships. VW is questioning German locations and is not ruling out redundancies. Problems at BMW, production at a complete standstill. Fiat plant in Poland closed. Fiat plant in Mirafiori closed from June to September. These were just some of the headlines in recent months. The European automotive industry is dying. And what is the EU doing? It's now like the Amen in prayer: Whenever the EU Commission makes a decision, it's always the wrong one. And this is particularly true of the automotive sector. Ideology instead of openness to technology is obviously the motto. And the ban on combustion engines is an outgrowth of this policy. And this purely ideology-driven Green Deal is destroying the European automotive industry. And to make matters worse, the car manufacturers are now facing fines running into billions because of the EU rules. And now they are also trying to keep out the competition with punitive tariffs. This is completely the wrong approach. It's already not working with the CBAM, the CO2 border adjustment mechanism, and it won't work with the automotive market either. The right way would be to strengthen domestic industry. But instead, our industry is being destroyed by constantly new and ever more nonsensical regulations. The entire Green Deal is in fact a program to destroy the European economic foundations. The Green Deal will go down in history as a beacon project of stupidity and ideological stultification.",1.0
Nicolas | Bay,ECR,FR,124760,,"Madame la Présidente, la crise que traverse l'industrie automobile française et européenne, c’est finalement vous qui l’avez provoquée. C’est votre pacte vert, votre monstre bureaucratique, vos objectifs irréalisables, bref, votre idéologie. Vous êtes responsables, coupables du déclin de ce secteur stratégique, des futures fermetures d’usines et du chômage qu’elles entraîneront. Vous imposez, par exemple, aux constructeurs, avec la réglementation CAFE, que les véhicules électriques représentent 20 % de leurs ventes. S’ils n’atteignent pas cet objectif – car vous ne pouvez pas forcer les consommateurs à acheter des véhicules électriques –, les fabricants se verront infliger des amendes colossales allant jusqu’à plusieurs milliards d’euros, ce qui signerait leur arrêt de mort. Il y a deux choses à faire pour sauver notre industrie automobile. Premièrement, lutter contre la concurrence déloyale de la Chine. C’est en cours, peut-être trop tard, vous auriez dû évidemment nous écouter avant. Et, deuxièmement, il est impératif de repousser les échéances. Nous devons donner plus de temps aux constructeurs, en les exemptant de ces amendes iniques et en construisant avec les industriels un chemin réaliste, de bon sens, adapté au marché, pour une transition raisonnable, pas une trajectoire rigide, imposée, une planification socialiste qui est évidemment vouée à l’échec. L’industrie est la clé de notre prospérité: sauvons-la tant qu’il est encore temps.",Right,Right,True,"Madam President, in the final analysis, the crisis facing the French and European automotive industry was caused by you. It's your green pact, your bureaucratic monster, your unattainable objectives - in short, your ideology. You are responsible, guilty of the decline of this strategic sector, of future plant closures and the unemployment they will entail. For example, with the CAFE regulation, you are requiring automakers to make electric vehicles account for 20% of their sales. If they fail to meet this target - because you can't force consumers to buy electric vehicles - manufacturers will face colossal fines of up to several billion euros, which would spell their death. There are two things we can do to save our automotive industry. Firstly, to fight unfair competition from China. You should obviously have listened to us earlier. And secondly, we need to push back the deadlines. We need to give manufacturers more time, exempting them from these iniquitous fines and working with them to build a realistic, common-sense path, adapted to the market, for a reasonable transition, not a rigid, imposed trajectory, socialist planning that is obviously doomed to failure. Industry is the key to our prosperity: let's save it while there's still time.",0.7
Virginijus | Sinkevičius,Verts/ALE,EN,201945,,"Madam President, dear Commissioner, dear colleagues, the European automotive industry is at a defining moment, as some manufacturers are warning of potential plant closures and job losses due to unfair competition and high production costs, and there are also calls to roll back CO2 regulations. But stepping back on our climate goals is not the solution. We hear the concerns of workers, and we stand by them in the effort to protect jobs and secure a sustainable future for Europe. So instead, we must use this challenge as a catalyst to lower energy costs and foster innovation. The recent decision to impose tariffs on electric vehicles from China is a positive step in protecting our industry from unfair competition. However, we also need a comprehensive green industrial action plan for the automotive industry, covering all stages of the value chain. It is crucial to invest more in Europe's own electric vehicle production, reinforcing our battery supply chains and accelerating the development of recharging and refuelling infrastructure. Rather than loosening CO2 limits, we should focus on creating sustainable long-term jobs by supporting electric vehicles, exploring alternative fuels like hydrogen, and implementing retraining programmes for workers. Europe cannot only maintain jobs but must lead the transition to clean technology.",Center-Left,Left,True,"Madam President, dear Commissioner, dear colleagues, the European automotive industry is at a defining moment, as some manufacturers are warning of potential plant closures and job losses due to unfair competition and high production costs, and there are also calls to roll back CO2 regulations. But stepping back on our climate goals is not the solution. We hear the concerns of workers, and we stand by them in the effort to protect jobs and secure a sustainable future for Europe. So instead, we must use this challenge as a catalyst to lower energy costs and foster innovation. The recent decision to impose tariffs on electric vehicles from China is a positive step in protecting our industry from unfair competition. However, we also need a comprehensive green industrial action plan for the automotive industry, covering all stages of the value chain. It is crucial to invest more in Europe's own electric vehicle production, reinforcing our battery supply chains and accelerating the development of recharging and refuelling infrastructure. Rather than loosening CO2 limits, we should focus on creating sustainable long-term jobs by supporting electric vehicles, exploring alternative fuels like hydrogen, and implementing retraining programmes for workers. Europe cannot only maintain jobs but must lead the transition to clean technology.",-0.7
Pasquale | Tridico,The Left,IT,257133,,"Signora Presidente, onorevoli colleghi, signor Vicepresidente, la metà degli stabilimenti che producono automobili in Italia è in crisi, a rischio di chiusura. A Torino, Melfi, Pomigliano, Termoli, i lavoratori della Stellantis, ex GKN, abbiamo migliaia di lavoratori in cassa integrazione, un indotto di circa 100 000 lavoratori in crisi. Guardare al passato è inutile. Certo, non ritornerà più. Concentriamoci allora sul futuro, su cosa possiamo fare affinché domanda di consumo e produzione si incontrino. Oggi è questo il principale problema. Il futuro della mobilità europea non può che partire dal costruire auto elettriche per tutti i cittadini e non solo per i ricchi. Serve una filiera di investimenti pubblici fatta non solo di auto, ma anche di autobus e di veicoli pubblici ed elettrici per il trasporto, che forniscano approvvigionamento e, nel breve periodo, possano chiudere quel gap che c'è oggi tra domanda e offerta di beni di consumo elettrici. Serve dunque un piano europeo per la mobilità sostenibile e pubblica che incoraggi l'uso delle auto elettriche per la mobilità privata, anche salvando le fabbriche, il lavoro e il clima. Serve una politica industriale europea, Mister Dombrovskis, serve un fondo europeo a sostegno dell'auto elettrica. L'Europa ha posto degli obiettivi giusti. Metta adesso anche le risorse per raggiungerli.",Left,Left,True,"Madam President, ladies and gentlemen, Mr. Vice President, half of the car plants in Italy are in crisis, at risk of closure. In Turin, Melfi, Pomigliano, Termoli, the workers of Stellantis, formerly GKN, we have thousands of workers laid off, a supply chain of about 100,000 workers in crisis. Looking at the past is useless. Of course, it will never return. So let's focus on the future, on what we can do so that consumer demand and production meet. This is the main problem today. The future of European mobility can only start with building electric cars for all citizens, not just for the rich. We need a chain of public investment made not only of cars, but also of buses and public and electric vehicles for transportation, which will provide supply and, in the short term, can close that gap that exists today between supply and demand for electric consumer goods. So we need a European plan for sustainable and public mobility that encourages the use of electric cars for private mobility, also saving factories, jobs and the climate. We need a European industrial policy, Mr. Dombrovskis, we need a European fund to support the electric car. Europe has set the right goals. Put now the resources to achieve them as well.",-1.0
